artist,description,height,image,price,size,title,url_id,width
Mark Mawson,Mark's unique and highly original skill at capturing life underwater has won him many awards.,16.0,"[u'http://ecx.images-amazon.com/images/I/51-MLslqOZL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-MLslqOZL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-MLslqOZL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/51-MLslqOZL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg"":[""500"",""500""],""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY590_.jpg"":[""590"",""590""]}}],""30 x 30 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg"":[""500"",""500""],""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY590_.jpg"":[""590"",""590""]}}],""16 x 16 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg"":[""500"",""500""],""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY590_.jpg']",400.0,"[u'16', u'16 in.']","fish splash,",B016VGCLNA,16.0
Tom Chambers,The animal kingdom and mankind engage in an ongoing dance of co-existence which results in a predictable tension. This tension has escalated with man's increasing disregard for the fragility of the environment and abdication of his responsibility to care for the earth. One particular issue is global warming which has had a significant impact on all living things. Climate changes will minimally upset and perhaps ultimately destroy ecosystems. I feel strongly that the cumulative impact of negative environmental changes cannot be ignored.,14.0,"[u'http://ecx.images-amazon.com/images/I/61LNSn7yuUL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61LNSn7yuUL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61LNSn7yuUL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/61LNSn7yuUL.jpg', u'http://ecx.images-amazon.com/images/I/61LNSn7yuUL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/61LNSn7yuUL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61LNSn7yuUL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61LNSn7yuUL.jpg', u'http://ecx.images-amazon.com/images/I/416QY5isv8L.jpg', u'http://ecx.images-amazon.com/images/I/61LNSn7yuUL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/61LNSn7yuUL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61LNSn7yuUL.jpg"":[""500"",""500""]}}],""28x28 in"":[{""large"":""http://ecx.images-amazon.com/images/I/61LNSn7yuUL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/61LNSn7yuUL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61LNSn7yuUL.jpg"":[""500"",""500""]}}],""14x14 in"":[{""large"":""http://ecx.images-amazon.com/images/I/61LNSn7yuUL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/61LNSn7yuUL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61LNSn7yuUL.jpg']",750.0,"[u'14', u'14 in']","Ashly with Deer,",B00E3CCWLG,14.0
Susan Copich,,,"[u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41dEyUSeYcL.jpg', u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY590_.jpg"":[""590"",""393""],""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg"":[""500"",""333""]}}],""Medium"":[{""large"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY590_.jpg"":[""590"",""393""],""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg"":[""500"",""333""]}}],""Large"":[{""large"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY590_.jpg"":[""590"",""393""],""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg']",3500.0,[u'Large'],"Mommy Time,",B01BN92RJ8,
Katherine Gendreau,"This photograph is a long exposure seascape of the Portland Head Light in Cape Elizabeth, Maine. The exposure time was 301 seconds.",16.0,"[u'http://ecx.images-amazon.com/images/I/51v1lna5boL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51v1lna5boL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51v1lna5boL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX700_.jpg&quot;:[466,700],&quot;http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51v1lna5boL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91aowPoZbKL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51v1lna5boL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51v1lna5boL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX700_.jpg"":[466,700],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51v1lna5boL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51v1lna5boL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY500_.jpg"":[""500"",""750""]}}],""24x36 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51v1lna5boL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51v1lna5boL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY500_.jpg']",175.0,"[u'16', u'24 in.']","Study in Grey,",B00EZHE1XG,24.0
Clyde Butcher,"Everglades, swamp, Florida, trees, black and white photography, classic, leaves, pattern, reflection",9.0,"[u'http://ecx.images-amazon.com/images/I/51UWmP1VeNL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51UWmP1VeNL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51UWmP1VeNL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51UWmP1VeNL.jpg', u'http://ecx.images-amazon.com/images/I/51UWmP1VeNL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51UWmP1VeNL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51UWmP1VeNL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51UWmP1VeNL.jpg', u'http://ecx.images-amazon.com/images/I/31FaYP4DyIL.jpg']",1375.0,"[u'9', u'12 in.']",Loxahatchee River 1,B00H275A90,12.0
,,,[],,,,B00DPY164C,
Michael Verlangieri,"Old Surf Boards photographic art print by Michael Verlangieri. Limited to 25 prints, each print is hand signed and numbered. The image is printed ""Giclee"" on special imported photographic paper. The image size is 21.5 x 28 inches. The paper size is 24 x 30 inches.The image is printed using specially engineered ink technology for optimum image quality and over 100 years of lightfastness.",21.5,"[u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SX500_.jpg&quot;:[380,500],&quot;http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/51OSSXOIPxL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb2"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:2,&quot;index&quot;:2,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/51c3Fp3NL9L._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb3"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:3,&quot;index&quot;:3,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/5123SVFurCL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SX500_.jpg"":[380,500],""http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SY500_.jpg"":[500,658]},""variant"":""MAIN""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/51OSSXOIPxL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51OSSXOIPxL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51OSSXOIPxL.jpg"":[500,356]},""variant"":""PT01""},{""hiRes"":""http://ecx.images-amazon.com/images/I/811ZXnwjbsL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51c3Fp3NL9L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51c3Fp3NL9L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/811ZXnwjbsL._SY500_.jpg"":[500,475]},""variant"":""PT02""},{""hiRes"":""http://ecx.images-amazon.com/images/I/71HVKEL-unL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/5123SVFurCL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/5123SVFurCL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71HVKEL-unL._SX500_.jpg"":[487,500],""http://ecx.images-amazon.com/images/I/71HVKEL-unL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",140.0,"[u'21.5', u'28 in.']","Old Surf Boards Hand Numbered Edition,",B00S60NF08,28.0
Susan Copich,,,"[u'http://ecx.images-amazon.com/images/I/516P0spATRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/516P0spATRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/516P0spATRL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/516P0spATRL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41dEyUSeYcL.jpg', u'http://ecx.images-amazon.com/images/I/516P0spATRL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg"":[""333"",""500""]}}],""Medium"":[{""large"":""http://ecx.images-amazon.com/images/I/516P0spATRL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg"":[""333"",""500""]}}],""Large"":[{""large"":""http://ecx.images-amazon.com/images/I/516P0spATRL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg']",3500.0,[u'Large'],"Sugar Rush,",B00SVISM5I,
joel degrand,"Uniforms, Outfits, & Accessories We think of the word ""uniform"" to mean the distinctive clothing worn by members of the same organization. However, in today's society the term is somewhat distilled and can be used interchangeably to denote outfits that are similar in nature, but not exactly the same, and not necessarily worn by members of an organization. The history of the uniform, goes back to the history of clothing and textiles. Textiles are defined as felt or spun fibers made into yarn that are netted, looped and knitted or woven into fabrics. They first appeared in the Middle East during the late Stone Age. From these ancient times to the present day, the production of textiles evolved and influenced how people clothed themselves. Uniforms, and outfits, are a decisive part of the human physical appearance and this appearance has a social significance in all parts of the world. Every society has a dress code that is well defined and understood by most members of that particular group. The dress code has specific rules, which in turn signal a message given by a person's clothing and the way it is worn. The message may indicate income, social class, religious affiliation, attitude, sexual orientation, marital status, or sexual availability. It may be seen in the clothes worn in the armed services, the paramilitary, the police, security guards, and the clergy. It can also be seen in shops, banks, post offices airports, bars, restaurants and hotels, sports teams, clubs, schools, and prisons. Sometimes corporations use uniforms to create a brand or corporate image. (The first service uniform registered in the U.S. Patent and Trademark office was the Playboy Bunny outfit.). Uniforms, and outfits in general, send social signals that usually indicate personal and cultural identity. The idea of dress code works on many levels and is defined in many ways. One example...",90.0,"[u'http://ecx.images-amazon.com/images/I/513hiV7sfoL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/513hiV7sfoL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/513hiV7sfoL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91MEsfA%2BzgL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91MEsfA%2BzgL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/513hiV7sfoL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91MEsfA%2BzgL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/513hiV7sfoL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/513hiV7sfoL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91MEsfA%2BzgL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",10000.0,"[u'90', u'72', u'0.5 in.']","Jeremy, Coal Miner, Blacklick, PA,",B00IRTDXI2,72.0
Michael Filonow,Photograph of a Beta fish swimming on black,24.0,"[u'http://ecx.images-amazon.com/images/I/51UzUtS5U8L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51UzUtS5U8L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51UzUtS5U8L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71mgce5kxgL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71mgce5kxgL._SX500_.jpg&quot;:[400,500],&quot;http://ecx.images-amazon.com/images/I/71mgce5kxgL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51UzUtS5U8L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71mgce5kxgL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51UzUtS5U8L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51UzUtS5U8L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71mgce5kxgL._SX500_.jpg"":[400,500],""http://ecx.images-amazon.com/images/I/71mgce5kxgL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",390.0,"[u'24', u'30', u'0.1 in.']","Beta 2,",B00YDMJVFG,30.0
Astro De Sagun,,10.0,"[u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg', u'http://ecx.images-amazon.com/images/I/41db-GbombL.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"":[""332"",""500""]}}],""10x15 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"":[""332"",""500""]}}],""14x21 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"":[""332"",""500""]}}],""28x42 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg']",49.0,"[u'10', u'15 in.']","Windsor,",B0172I4XTQ,15.0
,,,[],,,,B00E8VDHS4,
Raphael Sloane,"Truffles, Mushrooms, Large Format Digital",17.0,"[u'http://ecx.images-amazon.com/images/I/51SSXUEkSrL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51SSXUEkSrL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51SSXUEkSrL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SX500_.jpg&quot;:[283,500],&quot;http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SX700_.jpg&quot;:[396,700],&quot;http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51SSXUEkSrL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51SSXUEkSrL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51SSXUEkSrL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SX500_.jpg"":[283,500],""http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SX700_.jpg"":[396,700],""http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",450.0,"[u'17', u'22', u'1 in.']","Perigord Black Truffle,",B018DTNOJI,22.0
